Gene ID	GeneCard Gene ID	Gene Symbol	Type	log2 (siGM312 / siNC12)	Pvalue(siGM312 / siNC12)	Qvalue (siGM312 / siNC12)	siNC_1 FPKM	siNC_2 FPKM	siST3_1 FPKM	siST3_2 FPKM	siNC_1 TPM	siNC_2 TPM	siST3_1 TPM	siST3_2 TPM
56256	56256	'SERTAD4'	mRNA	-0.821712339	0.003515823	0.032547908	1.94	2.72	0.93	1.43	4.46	5.99	2.19	3.28
5646	5646	'PRSS3'	mRNA	0.695685641	9.17E-04	0.010752303	39.48	42.59	53.44	83.35	90.89	93.91	125.99	191.33
56479	56479	'KCNQ5'	mRNA	-1.440055244	4.61E-04	0.006110074	0.88	0.62	0.3	0.28	2.03	1.37	0.72	0.64
56603	56603	'CYP26B1'	mRNA	-2.081125412	7.95E-07	2.36E-05	1.36	1.01	0.3	0.31	3.13	2.23	0.7	0.71
56605	56605	'ERO1B'	mRNA	1.135174046	3.90E-06	9.56E-05	1.08	1.11	2.63	2.59	2.49	2.44	6.2	5.95
5663	5663	'PSEN1'	mRNA	-0.44985739	4.24E-04	0.005718938	26.47	27.69	22.18	21.14	60.93	61.06	52.3	48.53
56650	56650	'CLDND1'	mRNA	0.694342973	2.29E-05	4.57E-04	13.54	16.11	23.33	25.92	31.17	35.52	55	59.49
56655	56655	'POLE4'	mRNA	-0.580220546	0.001595256	0.017175693	29.49	27.39	20.39	18.83	67.9	60.4	48.07	43.22
56666	56666	'PANX2'	mRNA	0.96857233	1.56E-07	5.39E-06	5.97	5.56	13.19	10.11	13.73	12.27	31.11	23.2
56675	56675	'NRIP3'	mRNA	1.023964815	6.10E-11	3.97E-09	5.74	6.07	12.48	12.22	13.21	13.38	29.42	28.05
56681	56681	'SAR1A'	mRNA	-0.905630375	8.00E-10	4.33E-08	36.44	39.52	24.48	17.41	83.89	87.14	57.71	39.97
5681	5681	'PSKH1'	mRNA	-1.058888531	6.07E-08	2.27E-06	13.79	12.28	5.2	7.66	31.75	27.08	12.27	17.58
56834	56834	'GPR137'	mRNA	0.524602757	0.004603644	0.040260767	9.68	8.69	13.6	13.25	22.28	19.16	32.07	30.42
56892	56892	'TCIM'	mRNA	1.029373092	5.36E-06	1.27E-04	5.53	8.35	16.26	12.97	12.73	18.42	38.33	29.76
56894	56894	'AGPAT3'	mRNA	0.539888792	1.96E-05	3.99E-04	18.34	16.03	27	24.65	42.21	35.35	63.66	56.6
56911	56911	'MAP3K7CL'	mRNA	-0.932675436	2.18E-04	0.003291527	9.69	7.7	4.71	5.07	22.3	16.97	11.11	11.63
56913	56913	'C1GALT1'	mRNA	-1.46233305	2.38E-26	8.23E-24	13.12	12.76	4.96	4.7	30.21	28.14	11.7	10.79
56937	56937	'PMEPA1'	mRNA	1.513563899	9.39E-14	8.67E-12	2.01	2.02	5.24	6.57	4.62	4.46	12.36	15.09
56967	56967	'C14orf132'	mRNA	0.445600125	3.59E-04	0.004965213	9.23	9.07	13.6	12.89	21.26	19.99	32.06	29.58
56970	56970	'ATXN7L3'	mRNA	0.673082581	2.64E-07	8.74E-06	15.9	14.48	24.81	25.03	36.6	31.93	58.49	57.45
56978	56978	'PRDM8'	mRNA	0.820437698	1.17E-04	0.001937313	2.55	2.58	4.68	4.34	5.87	5.69	11.02	9.95
56990	56990	'CDC42SE2'	mRNA	-0.931191644	1.44E-07	5.04E-06	8.09	9.26	4.64	4.75	18.62	20.43	10.93	10.89
56995	56995	'TULP4'	mRNA	0.437701441	0.001823063	0.019070935	3.43	3.59	4.9	4.67	7.9	7.91	11.54	10.71
57002	57002	'YAE1'	mRNA	0.938829551	1.43E-07	5.02E-06	13.04	14.39	19.02	20.77	30.02	31.74	44.85	47.68
57018	57018	'CCNL1'	mRNA	-0.689125241	5.96E-08	2.24E-06	30.28	30.58	19.23	19.87	69.72	67.44	45.34	45.61
57045	57045	'TWSG1'	mRNA	-0.442380286	1.94E-04	0.002973064	61.34	61.25	44.37	48.54	141.23	135.07	104.61	111.43
57082	57082	'KNL1'	mRNA	-0.804187086	0.003977327	0.035817571	1.15	1.24	0.54	0.87	2.65	2.74	1.27	1.99
57088	57088	'PLSCR4'	mRNA	-1.466783091	2.46E-25	7.84E-23	37.87	44.29	14.3	16.11	87.18	97.66	33.71	36.99
57089	57089	'ENTPD7'	mRNA	0.832703734	3.26E-08	1.30E-06	7.65	8.11	12.64	16.23	17.62	17.87	29.81	37.26
571	571	'BACH1'	mRNA	-0.722140449	2.76E-06	7.01E-05	12.29	13.96	9.28	7.12	28.3	30.79	21.89	16.35
5711	5711	'PSMD5'	mRNA	-1.053703876	1.23E-12	1.01E-10	17.5	17.49	8.38	8.98	40.29	38.57	19.75	20.63
57149	57149	'LYRM1'	mRNA	-0.690940957	0.001429348	0.015638127	12.26	14.87	8.48	8.8	28.24	32.78	20	20.2
57162	57162	'PELI1'	mRNA	0.94871719	2.82E-05	5.50E-04	2.02	2.18	4.38	3.94	4.64	4.8	10.32	9.06
57178	57178	'ZMIZ1'	mRNA	0.79878302	5.29E-11	3.48E-09	15.43	14.4	28.56	24.95	35.54	31.74	67.34	57.27
57182	57182	'ANKRD50'	mRNA	0.482817742	0.001818444	0.019048526	14.21	13.09	16.7	22.64	32.71	28.87	39.38	51.98
57186	57186	'RALGAPA2'	mRNA	0.617274926	0.00123242	0.013818588	1.36	1.46	2.3	2.25	3.12	3.21	5.41	5.17
57192	57192	'MCOLN1'	mRNA	0.480020478	0.004886232	0.042047992	16.65	14.05	20.26	23.83	38.34	30.98	47.76	54.71
57205	57205	'ATP10D'	mRNA	-0.594670533	1.57E-06	4.27E-05	20.28	19.96	13.23	14.21	46.7	44	31.2	32.62
57211	57211	'ADGRG6'	mRNA	-0.573357246	2.47E-04	0.003641382	8.62	8.32	5.23	6.44	19.84	18.34	12.33	14.79
57214	57214	'CEMIP'	mRNA	-1.11807082	1.59E-15	1.79E-13	489.9	373.46	223.6	187.11	1127.95	823.51	527.15	429.54
57217	57217	'TTC7A'	mRNA	-0.455056252	0.002102061	0.021385211	11.93	10.94	8.14	9.33	27.46	24.13	19.2	21.42
57228	57228	'SMAGP'	mRNA	-0.571791417	0.005127585	0.043823182	17.6	16.19	12.1	10.9	40.52	35.69	28.54	25.03
5725	5725	'PTBP1'	mRNA	-0.775649228	1.73E-08	7.39E-07	54.19	47.95	28.17	33.12	124.77	105.74	66.42	76.03
5738	5738	'PTGFRN'	mRNA	0.50437775	5.79E-06	1.36E-04	30.67	30.36	44.48	45.31	70.62	66.94	104.87	104.01
57381	57381	'RHOJ'	mRNA	-0.467280424	7.83E-04	0.009438881	37.78	35.26	25.28	30.27	86.99	77.74	59.61	69.48
5740	5740	'PTGIS'	mRNA	-1.837586339	8.75E-43	7.90E-40	200.44	185.08	63.74	47.71	461.5	408.11	150.27	109.52
57406	57406	'ABHD6'	mRNA	0.740509222	0.00521949	0.044398457	3.08	2.64	4.78	5.18	7.08	5.82	11.27	11.89
5743	5743	'PTGS2'	mRNA	3.503725582	8.50E-86	3.45E-82	2.23	2.78	25.25	33.06	5.12	6.12	59.54	75.89
57449	57449	'PLEKHG5'	mRNA	0.602775748	7.50E-05	0.001298935	12.83	11.84	17.2	21.3	29.54	26.1	40.55	48.9
57462	57462	'MYORG'	mRNA	-0.616144488	0.005464117	0.045831442	2.7	2.18	1.59	1.68	6.21	4.81	3.74	3.85
57479	57479	'PRR12'	mRNA	0.542819726	8.64E-04	0.010249025	3.84	3.51	6.06	4.99	8.83	7.74	14.29	11.45
57493	57493	'HEG1'	mRNA	-0.632642097	1.31E-08	5.73E-07	274.26	242.29	174.89	168.43	631.46	534.25	412.33	386.64
57509	57509	'MTUS1'	mRNA	0.61528202	7.70E-04	0.009319466	5.16	5.86	7.9	9.45	11.88	12.93	18.62	21.7
57523	57523	'NYNRIN'	mRNA	-0.962832037	8.12E-06	1.84E-04	2.11	2.32	1.16	1.19	4.85	5.12	2.72	2.73
57532	57532	'NUFIP2'	mRNA	-0.652425066	4.64E-08	1.79E-06	14.72	15.67	9.98	10.32	33.89	34.56	23.54	23.69
5754	5754	'PTK7'	mRNA	-0.686707638	5.75E-07	1.76E-05	17.17	16.71	10.61	11.08	39.52	36.85	25.01	25.43
57546	57546	'PDP2'	mRNA	-0.725119895	0.004570232	0.040049922	2.54	2.58	2.1	1.1	5.86	5.69	4.95	2.53
57555	57555	'NLGN2'	mRNA	0.418360034	0.003641052	0.033402695	10.93	9.67	15.07	13.54	25.18	21.32	35.52	31.08
57570	57570	'TRMT5'	mRNA	-0.673591861	0.00106714	0.012275594	3.22	3.46	2.08	2.23	7.41	7.64	4.9	5.11
57572	57572	'DOCK6'	mRNA	0.89449398	7.01E-10	3.82E-08	5.67	5.18	10.48	10.69	13.05	11.42	24.7	24.54
57580	57580	'PREX1'	mRNA	1.043493813	1.65E-09	8.37E-08	2.31	2.61	5.57	4.89	5.33	5.75	13.14	11.24
57583	57583	'TMEM181'	mRNA	-0.858840177	1.37E-09	7.02E-08	29.68	31.21	15.32	19.13	68.33	68.81	36.11	43.9
57610	57610	'RANBP10'	mRNA	-0.714032558	5.52E-04	0.007106449	4.11	3.95	2.26	2.83	9.46	8.7	5.32	6.49
57616	57616	'TSHZ3'	mRNA	0.852983121	1.50E-06	4.10E-05	4.11	3.48	6.65	7.45	9.45	7.67	15.69	17.11
57619	57619	'SHROOM3'	mRNA	-0.688416753	0.004480738	0.039371849	1.77	1.19	0.88	1.01	4.07	2.62	2.08	2.31
5763	5763	'PTMS'	mRNA	-0.428892138	7.30E-04	0.008901135	107.43	104.72	85.08	77.48	247.36	230.9	200.59	177.86
57645	57645	'POGK'	mRNA	-0.452370288	0.002133586	0.021665232	10.89	10.61	8.41	7.72	25.07	23.39	19.84	17.73
57654	57654	'UVSSA'	mRNA	0.640519092	0.001779253	0.018734626	2.54	3.21	4.76	4.46	5.84	7.09	11.23	10.24
57655	57655	'GRAMD1A'	mRNA	0.671234889	1.13E-05	2.45E-04	12.05	11.33	20.54	18.21	27.76	24.99	48.42	41.81
57704	57704	'GBA2'	mRNA	0.652917142	3.21E-05	6.11E-04	7.69	7.78	12.12	13.32	17.71	17.15	28.57	30.57
57709	57709	'SLC7A14'	mRNA	-1.023757738	3.27E-05	6.20E-04	1.52	1.25	0.8	0.6	3.5	2.75	1.89	1.38
57719	57719	'ANO8'	mRNA	0.873733153	9.80E-05	0.001647542	1.88	1.97	3.18	3.86	4.33	4.34	7.49	8.86
57721	57721	'METTL14'	mRNA	-0.871437329	1.38E-05	2.90E-04	5.89	6.47	3.87	3.22	13.56	14.28	9.13	7.4
57724	57724	'EPG5'	mRNA	-0.546333862	6.34E-05	0.001126053	20.26	18.23	12.16	15.17	46.65	40.2	28.68	34.82
5774	5774	'PTPN3'	mRNA	-1.321379724	2.30E-05	4.59E-04	1.05	1.24	0.48	0.46	2.41	2.74	1.12	1.05
57761	57761	'TRIB3'	mRNA	-1.860701477	4.32E-26	1.43E-23	19.6	21.31	6.7	5.19	45.13	46.99	15.8	11.92
57787	57787	'MARK4'	mRNA	0.523186414	0.001224386	0.01374748	12.78	10.15	16.25	17.77	29.41	22.38	38.32	40.78
57804	57804	'POLD4'	mRNA	0.526831026	0.001084863	0.01245638	16.94	20.09	28.34	26.61	39	44.3	66.81	61.09
57819	57819	'LSM2'	mRNA	-1.412336446	5.70E-05	0.001020617	10.87	16.37	4.03	6.47	25.02	36.09	9.51	14.86
57820	57820	'CCNB1IP1'	mRNA	-1.439320938	1.26E-09	6.53E-08	12.2	13.13	5.13	4.53	28.1	28.94	12.1	10.41
57862	57862	'ZNF410'	mRNA	-0.570626345	4.89E-04	0.006413202	13.15	13.65	9.36	9.31	30.28	30.1	22.06	21.38
5796	5796	'PTPRK'	mRNA	0.546615415	2.37E-06	6.11E-05	25.71	27.6	39.08	39.89	59.19	60.86	92.14	91.57
5818	5818	'NECTIN1'	mRNA	0.66997587	0.001143703	0.012994227	2.15	1.97	3.78	3.2	4.94	4.34	8.92	7.36
58190	58190	'CTDSP1'	mRNA	-1.956352099	1.57E-26	5.56E-24	23.12	22.06	5.23	7.16	53.23	48.63	12.33	16.44
5831	5831	'PYCR1'	mRNA	-1.526747511	1.58E-18	2.46E-16	43.95	41.58	12.62	17.65	101.19	91.69	29.76	40.52
5834	5834	'PYGB'	mRNA	-0.893716489	1.52E-11	1.10E-09	57.52	52.87	28.05	33.11	132.43	116.58	66.12	76.01
5836	5836	'PYGL'	mRNA	-0.474079626	1.45E-04	0.002316015	38.53	37.52	29.06	27.38	88.7	82.73	68.51	62.85
58476	58476	'TP53INP2'	mRNA	0.405259176	0.002833368	0.027222783	16.13	14.83	20.32	22	37.14	32.69	47.92	50.51
58477	58477	'SRPRB'	mRNA	-0.527588906	9.97E-04	0.011561374	25.73	30.43	17.87	22.35	59.24	67.1	42.13	51.3
58489	58489	'ABHD17C'	mRNA	0.640714407	7.02E-04	0.008608585	7.57	7.93	11.21	13.66	17.43	17.5	26.44	31.35
58499	58499	'ZNF462'	mRNA	0.540166297	0.00370519	0.033800235	1.37	1.37	2.02	1.99	3.14	3.03	4.76	4.57
58504	58504	'ARHGAP22'	mRNA	0.702066917	5.63E-07	1.73E-05	21.24	19.59	37	31.8	48.91	43.2	87.23	73
58508	58508	'KMT2C'	mRNA	0.450704137	3.28E-04	0.004614477	4.52	4.25	6.32	5.9	10.41	9.37	14.91	13.54
58533	58533	'SNX6'	mRNA	-1.187037725	5.94E-14	5.66E-12	43.91	48.59	17.66	23.99	101.1	107.14	41.63	55.07
58538	58538	'MPP4'	mRNA	1.517991783	1.36E-06	3.77E-05	1.4	1.6	3.19	5.34	3.23	3.53	7.52	12.26
5860	5860	'QDPR'	mRNA	-1.53438293	8.91E-18	1.27E-15	29.79	31.93	9.95	11.96	68.59	70.41	23.46	27.47
5864	5864	'RAB3A'	mRNA	2.096536793	3.86E-06	9.48E-05	1.17	0.62	3.59	4.3	2.7	1.36	8.46	9.86
5866	5866	'RAB3IL1'	mRNA	-0.710778005	3.51E-04	0.004872503	8.88	9.68	6.27	5.61	20.45	21.35	14.77	12.87
5869	5869	'RAB5B'	mRNA	-0.648412633	3.09E-08	1.24E-06	50.85	49.46	33.89	32.02	117.08	109.05	79.9	73.5
5870	5870	'RAB6A'	mRNA	-0.591255922	1.47E-06	4.03E-05	58.35	61.7	38.48	42.83	134.35	136.06	90.72	98.33
5873	5873	'RAB27A'	mRNA	-0.726364934	1.08E-04	0.00180054	6.58	6.78	4.24	4.02	15.14	14.96	9.99	9.24
5874	5874	'RAB27B'	mRNA	0.741190504	2.59E-05	5.08E-04	10.64	12.53	24.32	15.39	24.5	27.62	57.35	35.32
5887	5887	'RAD23B'	mRNA	-0.503709845	7.25E-06	1.66E-04	74.88	71.03	54.9	50.88	172.41	156.63	129.44	116.81
5891	5891	'MOK'	mRNA	-0.48125148	0.003214376	0.030240519	18.67	18.31	13.82	13.82	42.97	40.37	32.59	31.72
5892	5892	'RAD51D'	mRNA	-0.622575281	0.002044195	0.020901217	1.76	1.79	1.21	1.15	4.05	3.94	2.86	2.63
5894	5894	'RAF1'	mRNA	-0.483114708	6.55E-04	0.008177762	22.59	22.28	15.5	17.47	52.02	49.12	36.54	40.11
5898	5898	'RALA'	mRNA	-0.574250898	7.56E-06	1.73E-04	221.88	239.12	144.73	174.11	510.85	527.27	341.21	399.7
59	59	'ACTA2'	mRNA	-1.290248253	4.10E-21	9.12E-19	88.29	80.99	33.65	28.62	203.29	178.59	79.32	65.69
5901	5901	'RAN'	mRNA	-0.402870841	0.001427996	0.015634966	125.23	130.66	91.4	107.69	288.33	288.12	215.49	247.23
5908	5908	'RAP1B'	mRNA	-0.634226266	2.13E-06	5.59E-05	18.11	18.99	11.06	13.53	41.7	41.88	26.08	31.07
5911	5911	'RAP2A'	mRNA	-0.64733705	2.40E-04	0.003553387	5.9	6.03	3.53	4.31	13.59	13.3	8.32	9.9
5921	5921	'RASA1'	mRNA	0.504012035	3.62E-05	6.84E-04	19.01	19.19	28.19	27.33	43.77	42.3	66.45	62.73
5922	5922	'RASA2'	mRNA	0.504704088	3.29E-05	6.25E-04	16.47	16.86	25.8	23.26	37.92	37.19	60.83	53.39
59274	59274	'TLNRD1'	mRNA	0.866928263	6.57E-06	1.52E-04	2.52	2.52	4.7	4.77	5.79	5.56	11.08	10.94
59353	59353	'TMEM35A'	mRNA	1.485319292	3.05E-11	2.07E-09	3.64	4.9	11.46	13.13	8.37	10.81	27.02	30.15
5939	5939	'RBMS2'	mRNA	-0.727259168	6.10E-07	1.85E-05	15.45	16.29	12.72	10.76	35.56	35.91	29.98	24.71
594	594	'BCKDHB'	mRNA	-0.565218311	0.003412979	0.031740509	12.16	13.42	8.04	9.15	27.99	29.58	18.94	21.02
5971	5971	'RELB'	mRNA	0.760856542	1.71E-04	0.002669642	5.71	5.53	10.64	9.04	13.15	12.2	25.09	20.75
5997	5997	'RGS2'	mRNA	1.336662572	4.49E-13	3.92E-11	11.15	13.11	29.57	33.47	25.67	28.9	69.72	76.84
5998	5998	'RGS3'	mRNA	0.762911926	2.03E-09	1.01E-07	42.22	41.9	79.69	74.3	97.21	92.38	187.88	170.56
60370	60370	'AVPI1'	mRNA	-0.895201063	1.46E-04	0.002326723	12.4	11.13	6.23	6.51	28.54	24.54	14.68	14.95
60496	60496	'AASDHPPT'	mRNA	-0.497316518	0.003025133	0.028742299	15.14	17.8	11	13.13	34.85	39.26	25.94	30.13
605	605	'BCL7A'	mRNA	0.832838083	1.38E-04	0.002214373	3.42	2.72	5.07	6.15	7.88	5.99	11.96	14.11
607	607	'BCL9'	mRNA	0.801669435	2.47E-05	4.90E-04	2.24	2.28	4.44	3.66	5.15	5.02	10.46	8.39
6091	6091	'ROBO1'	mRNA	0.504709259	9.59E-05	0.0016201	8.82	9.59	14.15	12.65	20.31	21.15	33.36	29.04
6093	6093	'ROCK1'	mRNA	-0.962944269	6.67E-12	4.97E-10	15.81	14.65	9.12	7.02	36.39	32.31	21.5	16.12
6095	6095	'RORA'	mRNA	0.896356607	2.25E-08	9.40E-07	2.1	2.39	3.93	4.61	4.84	5.26	9.26	10.57
6129	6129	'RPL7'	mRNA	-0.403630596	4.89E-04	0.006413202	526.75	594.57	422.03	450.84	1212.8	1311.07	994.98	1034.96
6133	6133	'RPL9'	mRNA	-0.456525428	2.79E-04	0.004038197	744.54	877.33	572.23	644.1	1714.22	1934.56	1349.1	1478.61
6136	6136	'RPL12'	mRNA	-0.427105093	3.45E-04	0.004793425	811.47	924.57	637	690.93	1868.32	2038.72	1501.8	1586.11
6139	6139	'RPL17'	mRNA	-0.421309188	8.41E-04	0.010045772	815.12	954.46	637.07	719.71	1876.72	2104.64	1501.97	1652.18
6154	6154	'RPL26'	mRNA	-0.464683023	6.05E-04	0.007624822	938.15	1160.48	720.52	841.78	2160	2558.93	1698.7	1932.42
6164	6164	'RPL34'	mRNA	-0.52955848	1.14E-04	0.001899812	417.23	521.32	326.28	344.57	960.62	1149.54	769.23	790.99
6188	6188	'RPS3'	mRNA	-0.454325399	5.76E-05	0.001028856	376.28	411.61	289.68	305.78	866.34	907.62	682.94	701.96
6191	6191	'RPS4X'	mRNA	-0.401736214	6.58E-04	0.008196812	438.33	505.04	355.45	379.65	1009.21	1113.65	838.01	871.54
6218	6218	'RPS17'	mRNA	-0.418550374	0.00166035	0.017764338	1071.02	1308.59	844.18	980.25	2465.91	2885.52	1990.23	2250.28
6222	6222	'RPS18'	mRNA	-0.404126924	8.68E-04	0.010282435	1617.18	1836.23	1248.78	1431.59	3723.39	4048.99	2944.13	3286.37
6228	6228	'RPS23'	mRNA	-0.40344522	0.001647845	0.017648343	64.37	76.84	53.09	56.83	148.21	169.44	125.17	130.46
623	623	'BDKRB1'	mRNA	1.479492992	2.78E-08	1.13E-06	3.82	5.56	12.59	14.25	8.79	12.27	29.69	32.71
6233	6233	'RPS27A'	mRNA	-0.40410809	0.001954352	0.020211554	449.37	554.5	375.85	405.93	1034.63	1222.71	886.09	931.85
6237	6237	'RRAS'	mRNA	-0.745346767	2.61E-06	6.68E-05	100.86	103.83	54.42	71.15	232.22	228.96	128.3	163.34
624	624	'BDKRB2'	mRNA	2.126063481	2.27E-49	2.46E-46	6.45	7.61	30.23	32.93	14.84	16.77	71.27	75.59
6241	6241	'RRM2'	mRNA	-2.035655114	2.06E-08	8.70E-07	2.62	2.15	0.48	0.7	6.04	4.74	1.14	1.61
6275	6275	'S100A4'	mRNA	-0.484991584	6.44E-05	0.001141699	821.35	908.06	602.22	667.09	1891.09	2002.32	1419.8	1531.39
6281	6281	'S100A10'	mRNA	-0.487567689	2.10E-04	0.003195622	652.05	752.42	470.22	559.67	1501.27	1659.13	1108.58	1284.78
6301	6301	'SARS1'	mRNA	-0.590358425	7.35E-07	2.20E-05	113.48	127.73	82.28	82.67	261.27	281.64	193.98	189.78
63027	63027	'SLC22A23'	mRNA	0.72734225	1.67E-09	8.43E-08	20.52	18.22	33.09	33.56	47.26	40.18	78.01	77.04
6303	6303	'SAT1'	mRNA	0.62976256	2.58E-05	5.07E-04	70.56	93.89	136.98	112.78	162.46	207.04	322.94	258.9
6305	6305	'SBF1'	mRNA	0.449625532	2.65E-04	0.003873203	16.2	14.59	22.14	20.72	37.29	32.17	52.19	47.57
6310	6310	'ATXN1'	mRNA	0.525318315	9.49E-05	0.001605215	5.33	5.12	8.33	7.2	12.27	11.3	19.64	16.52
6335	6335	'SCN9A'	mRNA	-0.871387721	9.18E-10	4.91E-08	18.35	18.04	8.76	11.49	42.25	39.78	20.64	26.37
6352	6352	'CCL5'	mRNA	1.747316113	3.51E-04	0.004872503	0.91	1.24	3.32	4.16	2.11	2.74	7.83	9.54
6354	6354	'CCL7'	mRNA	1.694903791	1.48E-07	5.17E-06	4.45	9.26	25.71	19.94	10.25	20.41	60.62	45.79
6372	6372	'CXCL6'	mRNA	1.065594189	7.98E-14	7.45E-12	178.68	193.7	346.75	454.55	411.39	427.12	817.51	1043.47
6374	6374	'CXCL5'	mRNA	1.698482891	2.55E-24	6.91E-22	6.75	7.34	22.01	25.06	15.55	16.18	51.89	57.52
6385	6385	'SDC4'	mRNA	-1.457457593	8.48E-28	3.21E-25	52.33	49.96	18.2	20.18	120.48	110.17	42.91	46.32
6386	6386	'SDCBP'	mRNA	-0.533852791	8.98E-06	2.00E-04	148.56	174.46	118.72	111.27	342.05	384.68	279.89	255.42
6387	6387	'CXCL12'	mRNA	0.491553797	0.004985491	0.042766246	11.08	11.61	16.03	18.07	25.52	25.6	37.8	41.48
63874	63874	'ABHD4'	mRNA	-0.488906992	1.58E-04	0.002493574	34.43	33.05	23.91	25.61	79.27	72.87	56.37	58.78
63876	63876	'PKNOX2'	mRNA	1.120575344	0.001792773	0.018852551	0.75	0.77	1.45	1.99	1.73	1.71	3.42	4.58
63893	63893	'UBE2O'	mRNA	0.538450665	5.06E-04	0.006586636	5.11	5.03	7.58	7.7	11.77	11.09	17.87	17.67
63898	63898	'SH2D4A'	mRNA	-1.299046634	7.75E-13	6.59E-11	24.29	24.04	8.18	12.08	55.92	53.02	19.29	27.74
639	639	'PRDM1'	mRNA	1.258707453	0.001483541	0.016198313	0.33	0.42	0.97	0.87	0.77	0.93	2.29	2
6396	6396	'SEC13'	mRNA	-0.918125496	7.89E-08	2.88E-06	107.9	111.56	48.04	71.09	248.44	246	113.26	163.19
63982	63982	'ANO3'	mRNA	1.966707817	2.89E-08	1.17E-06	0.32	0.41	1.15	1.91	0.73	0.9	2.72	4.39
6405	6405	'SEMA3F'	mRNA	0.550506195	8.26E-04	0.009906974	10.16	9.09	13	15.51	23.4	20.04	30.64	35.6
64061	64061	'TSPYL2'	mRNA	0.707044481	1.68E-07	5.80E-06	16.67	16.31	27.4	27.98	38.39	35.97	64.61	64.22
64115	64115	'VSIR'	mRNA	-1.118801068	8.02E-11	5.05E-09	9.18	7.7	4.17	3.85	21.14	16.98	9.82	8.85
64123	64123	'ADGRL4'	mRNA	0.656605218	3.86E-07	1.24E-05	36.99	40.43	58.24	67.35	85.17	89.15	137.32	154.62
64132	64132	'XYLT2'	mRNA	0.704520923	7.20E-06	1.65E-04	16.08	12.99	22.49	26.3	37.03	28.65	53.02	60.38
641371	641371	'ACOT1'	mRNA	-0.566423865	0.005285066	0.04469884	14.42	15.39	10.87	9.09	33.21	33.93	25.63	20.87
64151	64151	'NCAPG'	mRNA	-1.831490415	1.71E-07	5.86E-06	2.4	2.02	0.4	0.87	5.54	4.45	0.94	2
64167	64167	'ERAP2'	mRNA	0.420275367	3.60E-04	0.004974283	26.51	29.52	39.36	37.98	61.04	65.1	92.79	87.18
64208	64208	'POPDC3'	mRNA	0.685527232	7.09E-04	0.008677051	6.83	6.65	10.71	11.42	15.72	14.67	25.25	26.22
64215	64215	'DNAJC1'	mRNA	-0.805348548	1.82E-06	4.89E-05	20.13	21.53	11.25	13.39	46.34	47.48	26.53	30.74
6422	6422	'SFRP1'	mRNA	0.546048027	4.50E-04	0.006007531	23.89	25.65	31.51	42.85	55.01	56.57	74.29	98.36
64236	64236	'PDLIM2'	mRNA	-0.494772562	3.09E-04	0.004393022	53.24	49.85	37.09	40.03	122.57	109.92	87.44	91.89
6424	6424	'SFRP4'	mRNA	-1.517381406	2.12E-30	9.59E-28	93.05	96.99	38.54	29.99	214.23	213.87	90.87	68.85
64318	64318	'NOC3L'	mRNA	-0.509904851	0.003463203	0.032115669	8.21	8.41	5.74	6.29	18.9	18.55	13.52	14.44
64321	64321	'SOX17'	mRNA	1.081811976	5.63E-10	3.11E-08	6.94	7.22	15.03	15.84	15.98	15.92	35.44	36.37
643314	643314	'KIAA0754'	mRNA	-1.79009313	1.02E-40	7.89E-38	17.2	16.07	4.78	5.13	39.6	35.43	11.26	11.78
64342	64342	'HS1BP3'	mRNA	-0.659173047	2.85E-04	0.004118939	16.69	13.99	11.92	10.22	38.42	30.85	28.11	23.46
64343	64343	'AZI2'	mRNA	-0.601812638	4.76E-05	8.70E-04	26.4	29.37	17.46	19.67	60.79	64.75	41.16	45.15
64395	64395	'GMCL1'	mRNA	-1.039999769	4.99E-08	1.90E-06	6.66	6.92	3.46	3.54	15.33	15.26	8.15	8.13
64399	64399	'HHIP'	mRNA	1.148320287	5.86E-04	0.007471218	36.38	31.57	55.57	90.17	83.76	69.62	131.01	206.99
64411	64411	'ARAP3'	mRNA	0.45551572	0.002527269	0.024945648	7.93	6.82	10.23	10.63	18.25	15.04	24.11	24.39
6446	6446	'SGK1'	mRNA	-0.432005791	0.002883194	0.027587308	123.35	120.07	79.77	105.42	284	264.75	188.06	242
64506	64506	'CPEB1'	mRNA	1.3927994	2.71E-09	1.34E-07	2.01	2.96	6.33	7.06	4.63	6.52	14.93	16.21
64651	64651	'CSRNP1'	mRNA	1.16261812	7.19E-06	1.65E-04	1.89	1.73	3.79	4.54	4.35	3.81	8.94	10.42
6470	6470	'SHMT1'	mRNA	-0.774252278	0.001957956	0.020235953	5.25	4.85	3.43	2.69	12.08	10.7	8.09	6.19
64718	64718	'UNKL'	mRNA	0.940215203	4.22E-08	1.65E-06	4.1	3.91	7.5	8.5	9.44	8.61	17.68	19.5
64748	64748	'PLPPR2'	mRNA	0.491159745	0.001253772	0.014000028	24.01	20.78	29.39	35.37	55.28	45.82	69.29	81.19
64754	64754	'SMYD3'	mRNA	-1.193959889	9.70E-08	3.46E-06	13.03	17.9	6.6	6.89	30	39.47	15.56	15.81
64755	64755	'RUSF1'	mRNA	0.467304574	0.001190103	0.013455536	17.92	17.33	27.48	22.81	41.25	38.21	64.79	52.35
64759	64759	'TNS3'	mRNA	0.402785484	0.001754205	0.018518884	14.67	13.87	21.37	17.67	33.77	30.58	50.38	40.55
