ID	name	UP/DOWN	statistic	p.value	FDRp.value	N.nodes	N.gene.nodes	N.measured.nodes	ratio.measured.gene.nodes	nodes	N.DA.nodes	DA.nodes
P-hsa04611-92	Platelet activation: RHOA*	DOWN	-0.658309786208048	0.511038319208823	0.587083825374006	46	37	37	1	N-hsa04611-2, N-hsa04611-5, N-hsa04611-8, N-hsa04611-9, N-hsa04611-10, N-hsa04611-11, N-hsa04611-12, N-hsa04611-13, N-hsa04611-14, N-hsa04611-15, N-hsa04611-17, N-hsa04611-20, N-hsa04611-21, N-hsa04611-22, N-hsa04611-23, N-hsa04611-27, N-hsa04611-37, N-hsa04611-46, N-hsa04611-47, N-hsa04611-48, N-hsa04611-50, N-hsa04611-51, N-hsa04611-52, N-hsa04611-53, N-hsa04611-57, N-hsa04611-63, N-hsa04611-64, N-hsa04611-65, N-hsa04611-66, N-hsa04611-69, N-hsa04611-72, N-hsa04611-83, N-hsa04611-87, N-hsa04611-88, N-hsa04611-89, N-hsa04611-90, N-hsa04611-91, N-hsa04611-16 77, N-hsa04611-16 78, N-hsa04611-24 68, N-hsa04611-76 81, N-hsa04611-82 18 73 74 75, N-hsa04611-70, N-hsa04611-19 79 80, N-hsa04611-49, N-hsa04611-92	27	N-hsa04611-9, N-hsa04611-11, N-hsa04611-15, N-hsa04611-17, N-hsa04611-20, N-hsa04611-22, N-hsa04611-23, N-hsa04611-37, N-hsa04611-46, N-hsa04611-51, N-hsa04611-52, N-hsa04611-57, N-hsa04611-63, N-hsa04611-64, N-hsa04611-65, N-hsa04611-66, N-hsa04611-69, N-hsa04611-72, N-hsa04611-83, N-hsa04611-87, N-hsa04611-88, N-hsa04611-89, N-hsa04611-90, N-hsa04611-76 81, N-hsa04611-70, N-hsa04611-19 79 80, N-hsa04611-92
P-hsa04611-34	Platelet activation: Thromboxane A2*	DOWN	-2.05807993877721	0.0407797385437905	0.0551968178269488	59	44	44	1	N-hsa04611-2, N-hsa04611-5, N-hsa04611-8, N-hsa04611-9, N-hsa04611-10, N-hsa04611-11, N-hsa04611-12, N-hsa04611-13, N-hsa04611-14, N-hsa04611-15, N-hsa04611-17, N-hsa04611-20, N-hsa04611-21, N-hsa04611-22, N-hsa04611-23, N-hsa04611-27, N-hsa04611-28, N-hsa04611-29, N-hsa04611-30, N-hsa04611-31, N-hsa04611-32, N-hsa04611-33, N-hsa04611-35, N-hsa04611-36, N-hsa04611-37, N-hsa04611-46, N-hsa04611-47, N-hsa04611-48, N-hsa04611-50, N-hsa04611-51, N-hsa04611-52, N-hsa04611-53, N-hsa04611-54, N-hsa04611-57, N-hsa04611-61, N-hsa04611-62, N-hsa04611-63, N-hsa04611-64, N-hsa04611-65, N-hsa04611-66, N-hsa04611-69, N-hsa04611-72, N-hsa04611-83, N-hsa04611-87, N-hsa04611-88, N-hsa04611-89, N-hsa04611-90, N-hsa04611-16 77, N-hsa04611-16 78, N-hsa04611-24 68, N-hsa04611-76 81, N-hsa04611-82 18 73 74 75, N-hsa04611-70, N-hsa04611-19 79 80, N-hsa04611-49, N-hsa04611-55, N-hsa04611-59, N-hsa04611-60, N-hsa04611-34	33	N-hsa04611-9, N-hsa04611-11, N-hsa04611-15, N-hsa04611-17, N-hsa04611-20, N-hsa04611-22, N-hsa04611-23, N-hsa04611-28, N-hsa04611-29, N-hsa04611-30, N-hsa04611-31, N-hsa04611-32, N-hsa04611-33, N-hsa04611-37, N-hsa04611-46, N-hsa04611-51, N-hsa04611-52, N-hsa04611-54, N-hsa04611-57, N-hsa04611-63, N-hsa04611-64, N-hsa04611-65, N-hsa04611-66, N-hsa04611-69, N-hsa04611-72, N-hsa04611-83, N-hsa04611-87, N-hsa04611-88, N-hsa04611-89, N-hsa04611-90, N-hsa04611-76 81, N-hsa04611-70, N-hsa04611-19 79 80
P-hsa04611-43	Platelet activation: MYL12B	DOWN	-6.82598213972131	8.64694157775429e-11	2.27832337076784e-10	15	10	10	1	N-hsa04611-8, N-hsa04611-9, N-hsa04611-11, N-hsa04611-12, N-hsa04611-13, N-hsa04611-14, N-hsa04611-38, N-hsa04611-39, N-hsa04611-40, N-hsa04611-41, N-hsa04611-42, N-hsa04611-44, N-hsa04611-72, N-hsa04611-70, N-hsa04611-43	10	N-hsa04611-9, N-hsa04611-11, N-hsa04611-38, N-hsa04611-40, N-hsa04611-41, N-hsa04611-42, N-hsa04611-44, N-hsa04611-72, N-hsa04611-70, N-hsa04611-43
P-hsa04611-25	Platelet activation: ORAI1	UP	0.909699177025784	0.363992521161237	0.429465389747472	2	2	2	1	N-hsa04611-56, N-hsa04611-25	2	N-hsa04611-56, N-hsa04611-25
P-hsa04612-17 28	Antigen processing and presentation: CD4 HLA-DMA	UP	3.12943672913576	0.00199255147596864	0.00312596226747566	14	14	14	1	N-hsa04612-2, N-hsa04612-3, N-hsa04612-7, N-hsa04612-8, N-hsa04612-9, N-hsa04612-10, N-hsa04612-11, N-hsa04612-27, N-hsa04612-29, N-hsa04612-1, N-hsa04612-5, N-hsa04612-6, N-hsa04612-4, N-hsa04612-17 28	10	N-hsa04612-2, N-hsa04612-8, N-hsa04612-10, N-hsa04612-11, N-hsa04612-27, N-hsa04612-29, N-hsa04612-5, N-hsa04612-4, N-hsa04612-1, N-hsa04612-17 28
P-hsa04612-18	Antigen processing and presentation: KIR2DS2	UP	4.09021503992544	6.07803656115613e-05	0.000107468393861724	10	10	9	0.9	N-hsa04612-7, N-hsa04612-26, N-hsa04612-31, N-hsa04612-34, N-hsa04612-19 30, N-hsa04612-20 32, N-hsa04612-5, N-hsa04612-6, N-hsa04612-4, N-hsa04612-18	6	N-hsa04612-26, N-hsa04612-31, N-hsa04612-34, N-hsa04612-20 32, N-hsa04612-5, N-hsa04612-4
P-hsa04612-39	Antigen processing and presentation: PSME3	UP	3.17213947024092	0.00173273672309503	0.0027570942260613	3	3	3	1	N-hsa04612-40, N-hsa04612-41, N-hsa04612-39	2	N-hsa04612-41, N-hsa04612-39
P-hsa04620-19	Toll-like receptor signaling pathway: CXCL10	UP	11.4404040586986	5.15185171340348e-24	3.37932650851222e-23	12	12	12	1	N-hsa04620-1, N-hsa04620-14, N-hsa04620-44, N-hsa04620-47, N-hsa04620-52, N-hsa04620-59, N-hsa04620-61, N-hsa04620-63, N-hsa04620-79, N-hsa04620-35 37, N-hsa04620-50 58, N-hsa04620-19	9	N-hsa04620-1, N-hsa04620-14, N-hsa04620-44, N-hsa04620-47, N-hsa04620-52, N-hsa04620-61, N-hsa04620-63, N-hsa04620-35 37, N-hsa04620-19
P-hsa04620-18	Toll-like receptor signaling pathway: CXCL11	UP	11.3745270175398	8.26720771506648e-24	5.3480281632637e-23	12	12	12	1	N-hsa04620-1, N-hsa04620-14, N-hsa04620-44, N-hsa04620-47, N-hsa04620-52, N-hsa04620-59, N-hsa04620-61, N-hsa04620-63, N-hsa04620-79, N-hsa04620-35 37, N-hsa04620-50 58, N-hsa04620-18	9	N-hsa04620-1, N-hsa04620-14, N-hsa04620-44, N-hsa04620-47, N-hsa04620-52, N-hsa04620-61, N-hsa04620-63, N-hsa04620-35 37, N-hsa04620-18
P-hsa04620-77	Toll-like receptor signaling pathway: CXCL9	UP	10.4368814595392	6.40501267980886e-21	3.31928281417719e-20	12	12	12	1	N-hsa04620-1, N-hsa04620-14, N-hsa04620-44, N-hsa04620-47, N-hsa04620-52, N-hsa04620-59, N-hsa04620-61, N-hsa04620-63, N-hsa04620-79, N-hsa04620-35 37, N-hsa04620-50 58, N-hsa04620-77	9	N-hsa04620-1, N-hsa04620-14, N-hsa04620-44, N-hsa04620-47, N-hsa04620-52, N-hsa04620-61, N-hsa04620-63, N-hsa04620-35 37, N-hsa04620-77
P-hsa04620-21	Toll-like receptor signaling pathway: IFNA1	UP	15.9493013491503	2.15450409635548e-38	5.18185857020882e-37	15	15	14	0.933333333333333	N-hsa04620-2, N-hsa04620-4, N-hsa04620-13, N-hsa04620-14, N-hsa04620-16, N-hsa04620-52, N-hsa04620-57, N-hsa04620-59, N-hsa04620-61, N-hsa04620-63, N-hsa04620-35 37, N-hsa04620-3 5, N-hsa04620-6 80, N-hsa04620-50 58, N-hsa04620-21	11	N-hsa04620-2, N-hsa04620-4, N-hsa04620-13, N-hsa04620-14, N-hsa04620-16, N-hsa04620-52, N-hsa04620-57, N-hsa04620-61, N-hsa04620-63, N-hsa04620-35 37, N-hsa04620-6 80
P-hsa04620-20	Toll-like receptor signaling pathway: IFNB1*	UP	9.65502968151337	1.42930253715867e-18	6.22127972090411e-18	16	16	16	1	N-hsa04620-2, N-hsa04620-4, N-hsa04620-13, N-hsa04620-14, N-hsa04620-16, N-hsa04620-47, N-hsa04620-52, N-hsa04620-57, N-hsa04620-59, N-hsa04620-61, N-hsa04620-63, N-hsa04620-35 37, N-hsa04620-3 5, N-hsa04620-6 80, N-hsa04620-50 58, N-hsa04620-20	13	N-hsa04620-2, N-hsa04620-4, N-hsa04620-13, N-hsa04620-14, N-hsa04620-16, N-hsa04620-47, N-hsa04620-52, N-hsa04620-57, N-hsa04620-61, N-hsa04620-63, N-hsa04620-35 37, N-hsa04620-6 80, N-hsa04620-20
P-hsa04620-46	Toll-like receptor signaling pathway: TNF	DOWN	-4.024068640718	7.90657636688439e-05	0.000138107423317273	37	37	37	1	N-hsa04620-7, N-hsa04620-8, N-hsa04620-10, N-hsa04620-11, N-hsa04620-15, N-hsa04620-17, N-hsa04620-24, N-hsa04620-26, N-hsa04620-31, N-hsa04620-32, N-hsa04620-33, N-hsa04620-36, N-hsa04620-42, N-hsa04620-45, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-59, N-hsa04620-61, N-hsa04620-63, N-hsa04620-78, N-hsa04620-81, N-hsa04620-82, N-hsa04620-83, N-hsa04620-84, N-hsa04620-85, N-hsa04620-27 65, N-hsa04620-30 8, N-hsa04620-15 9, N-hsa04620-3 5, N-hsa04620-6 80, N-hsa04620-25 41 43, N-hsa04620-49 55, N-hsa04620-50 58, N-hsa04620-53 54, N-hsa04620-46, N-hsa04620-31 60 62	26	N-hsa04620-7, N-hsa04620-8, N-hsa04620-10, N-hsa04620-11, N-hsa04620-17, N-hsa04620-26, N-hsa04620-31, N-hsa04620-32, N-hsa04620-33, N-hsa04620-36, N-hsa04620-42, N-hsa04620-45, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-61, N-hsa04620-63, N-hsa04620-82, N-hsa04620-83, N-hsa04620-84, N-hsa04620-85, N-hsa04620-27 65, N-hsa04620-15 9, N-hsa04620-6 80, N-hsa04620-49 55, N-hsa04620-53 54
P-hsa04620-34	Toll-like receptor signaling pathway: IL1B	DOWN	-4.78182815980605	3.20829467926478e-06	6.31559372329563e-06	37	37	37	1	N-hsa04620-7, N-hsa04620-8, N-hsa04620-10, N-hsa04620-11, N-hsa04620-15, N-hsa04620-17, N-hsa04620-24, N-hsa04620-26, N-hsa04620-31, N-hsa04620-32, N-hsa04620-33, N-hsa04620-36, N-hsa04620-42, N-hsa04620-45, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-59, N-hsa04620-61, N-hsa04620-63, N-hsa04620-78, N-hsa04620-81, N-hsa04620-82, N-hsa04620-83, N-hsa04620-84, N-hsa04620-85, N-hsa04620-27 65, N-hsa04620-30 8, N-hsa04620-15 9, N-hsa04620-3 5, N-hsa04620-6 80, N-hsa04620-25 41 43, N-hsa04620-49 55, N-hsa04620-50 58, N-hsa04620-53 54, N-hsa04620-34, N-hsa04620-31 60 62	26	N-hsa04620-7, N-hsa04620-8, N-hsa04620-10, N-hsa04620-11, N-hsa04620-17, N-hsa04620-26, N-hsa04620-31, N-hsa04620-32, N-hsa04620-33, N-hsa04620-36, N-hsa04620-42, N-hsa04620-45, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-61, N-hsa04620-63, N-hsa04620-82, N-hsa04620-83, N-hsa04620-84, N-hsa04620-85, N-hsa04620-27 65, N-hsa04620-15 9, N-hsa04620-6 80, N-hsa04620-49 55, N-hsa04620-53 54
P-hsa04620-39	Toll-like receptor signaling pathway: IL6	DOWN	-10.0311594096092	1.07936575901015e-19	5.19202606128987e-19	37	37	37	1	N-hsa04620-7, N-hsa04620-8, N-hsa04620-10, N-hsa04620-11, N-hsa04620-15, N-hsa04620-17, N-hsa04620-24, N-hsa04620-26, N-hsa04620-31, N-hsa04620-32, N-hsa04620-33, N-hsa04620-36, N-hsa04620-42, N-hsa04620-45, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-59, N-hsa04620-61, N-hsa04620-63, N-hsa04620-78, N-hsa04620-81, N-hsa04620-82, N-hsa04620-83, N-hsa04620-84, N-hsa04620-85, N-hsa04620-27 65, N-hsa04620-30 8, N-hsa04620-15 9, N-hsa04620-3 5, N-hsa04620-6 80, N-hsa04620-25 41 43, N-hsa04620-49 55, N-hsa04620-50 58, N-hsa04620-53 54, N-hsa04620-39, N-hsa04620-31 60 62	27	N-hsa04620-7, N-hsa04620-8, N-hsa04620-10, N-hsa04620-11, N-hsa04620-17, N-hsa04620-26, N-hsa04620-31, N-hsa04620-32, N-hsa04620-33, N-hsa04620-36, N-hsa04620-42, N-hsa04620-45, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-61, N-hsa04620-63, N-hsa04620-82, N-hsa04620-83, N-hsa04620-84, N-hsa04620-85, N-hsa04620-27 65, N-hsa04620-15 9, N-hsa04620-6 80, N-hsa04620-49 55, N-hsa04620-53 54, N-hsa04620-39
P-hsa04620-86	Toll-like receptor signaling pathway: IL12A	DOWN	-5.83261886520399	1.9679356727508e-08	4.50225283180549e-08	37	37	37	1	N-hsa04620-7, N-hsa04620-8, N-hsa04620-10, N-hsa04620-11, N-hsa04620-15, N-hsa04620-17, N-hsa04620-24, N-hsa04620-26, N-hsa04620-31, N-hsa04620-32, N-hsa04620-33, N-hsa04620-36, N-hsa04620-42, N-hsa04620-45, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-59, N-hsa04620-61, N-hsa04620-63, N-hsa04620-78, N-hsa04620-81, N-hsa04620-82, N-hsa04620-83, N-hsa04620-84, N-hsa04620-85, N-hsa04620-27 65, N-hsa04620-30 8, N-hsa04620-15 9, N-hsa04620-3 5, N-hsa04620-6 80, N-hsa04620-25 41 43, N-hsa04620-49 55, N-hsa04620-50 58, N-hsa04620-53 54, N-hsa04620-86, N-hsa04620-31 60 62	27	N-hsa04620-7, N-hsa04620-8, N-hsa04620-10, N-hsa04620-11, N-hsa04620-17, N-hsa04620-26, N-hsa04620-31, N-hsa04620-32, N-hsa04620-33, N-hsa04620-36, N-hsa04620-42, N-hsa04620-45, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-61, N-hsa04620-63, N-hsa04620-82, N-hsa04620-83, N-hsa04620-84, N-hsa04620-85, N-hsa04620-27 65, N-hsa04620-15 9, N-hsa04620-6 80, N-hsa04620-49 55, N-hsa04620-53 54, N-hsa04620-86
P-hsa04620-29	Toll-like receptor signaling pathway: CXCL8	DOWN	-2.40920901013847	0.016823565511307	0.0238016658365098	37	37	37	1	N-hsa04620-7, N-hsa04620-8, N-hsa04620-10, N-hsa04620-11, N-hsa04620-15, N-hsa04620-17, N-hsa04620-24, N-hsa04620-26, N-hsa04620-31, N-hsa04620-32, N-hsa04620-33, N-hsa04620-36, N-hsa04620-42, N-hsa04620-45, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-59, N-hsa04620-61, N-hsa04620-63, N-hsa04620-78, N-hsa04620-81, N-hsa04620-82, N-hsa04620-83, N-hsa04620-84, N-hsa04620-85, N-hsa04620-27 65, N-hsa04620-30 8, N-hsa04620-15 9, N-hsa04620-3 5, N-hsa04620-6 80, N-hsa04620-25 41 43, N-hsa04620-49 55, N-hsa04620-50 58, N-hsa04620-53 54, N-hsa04620-29, N-hsa04620-31 60 62	26	N-hsa04620-7, N-hsa04620-8, N-hsa04620-10, N-hsa04620-11, N-hsa04620-17, N-hsa04620-26, N-hsa04620-31, N-hsa04620-32, N-hsa04620-33, N-hsa04620-36, N-hsa04620-42, N-hsa04620-45, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-61, N-hsa04620-63, N-hsa04620-82, N-hsa04620-83, N-hsa04620-84, N-hsa04620-85, N-hsa04620-27 65, N-hsa04620-15 9, N-hsa04620-6 80, N-hsa04620-49 55, N-hsa04620-53 54
P-hsa04620-40	Toll-like receptor signaling pathway: CCL5	DOWN	-2.93721849524703	0.0036697674671606	0.00556997068640233	37	37	37	1	N-hsa04620-7, N-hsa04620-8, N-hsa04620-10, N-hsa04620-11, N-hsa04620-15, N-hsa04620-17, N-hsa04620-24, N-hsa04620-26, N-hsa04620-31, N-hsa04620-32, N-hsa04620-33, N-hsa04620-36, N-hsa04620-42, N-hsa04620-45, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-59, N-hsa04620-61, N-hsa04620-63, N-hsa04620-78, N-hsa04620-81, N-hsa04620-82, N-hsa04620-83, N-hsa04620-84, N-hsa04620-85, N-hsa04620-27 65, N-hsa04620-30 8, N-hsa04620-15 9, N-hsa04620-3 5, N-hsa04620-6 80, N-hsa04620-25 41 43, N-hsa04620-49 55, N-hsa04620-50 58, N-hsa04620-53 54, N-hsa04620-40, N-hsa04620-31 60 62	27	N-hsa04620-7, N-hsa04620-8, N-hsa04620-10, N-hsa04620-11, N-hsa04620-17, N-hsa04620-26, N-hsa04620-31, N-hsa04620-32, N-hsa04620-33, N-hsa04620-36, N-hsa04620-42, N-hsa04620-45, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-61, N-hsa04620-63, N-hsa04620-82, N-hsa04620-83, N-hsa04620-84, N-hsa04620-85, N-hsa04620-27 65, N-hsa04620-15 9, N-hsa04620-6 80, N-hsa04620-49 55, N-hsa04620-53 54, N-hsa04620-40
P-hsa04620-76	Toll-like receptor signaling pathway: CCL3L3	DOWN	-6.73312102118268	1.46919601253479e-10	3.8280718326601e-10	37	37	37	1	N-hsa04620-7, N-hsa04620-8, N-hsa04620-10, N-hsa04620-11, N-hsa04620-15, N-hsa04620-17, N-hsa04620-24, N-hsa04620-26, N-hsa04620-31, N-hsa04620-32, N-hsa04620-33, N-hsa04620-36, N-hsa04620-42, N-hsa04620-45, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-59, N-hsa04620-61, N-hsa04620-63, N-hsa04620-78, N-hsa04620-81, N-hsa04620-82, N-hsa04620-83, N-hsa04620-84, N-hsa04620-85, N-hsa04620-27 65, N-hsa04620-30 8, N-hsa04620-15 9, N-hsa04620-3 5, N-hsa04620-6 80, N-hsa04620-25 41 43, N-hsa04620-49 55, N-hsa04620-50 58, N-hsa04620-53 54, N-hsa04620-76, N-hsa04620-31 60 62	27	N-hsa04620-7, N-hsa04620-8, N-hsa04620-10, N-hsa04620-11, N-hsa04620-17, N-hsa04620-26, N-hsa04620-31, N-hsa04620-32, N-hsa04620-33, N-hsa04620-36, N-hsa04620-42, N-hsa04620-45, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-61, N-hsa04620-63, N-hsa04620-82, N-hsa04620-83, N-hsa04620-84, N-hsa04620-85, N-hsa04620-27 65, N-hsa04620-15 9, N-hsa04620-6 80, N-hsa04620-49 55, N-hsa04620-53 54, N-hsa04620-76
P-hsa04620-87	Toll-like receptor signaling pathway: CCL4L1	DOWN	-6.58985324907315	3.29945625662614e-10	8.36456748301437e-10	37	37	37	1	N-hsa04620-7, N-hsa04620-8, N-hsa04620-10, N-hsa04620-11, N-hsa04620-15, N-hsa04620-17, N-hsa04620-24, N-hsa04620-26, N-hsa04620-31, N-hsa04620-32, N-hsa04620-33, N-hsa04620-36, N-hsa04620-42, N-hsa04620-45, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-59, N-hsa04620-61, N-hsa04620-63, N-hsa04620-78, N-hsa04620-81, N-hsa04620-82, N-hsa04620-83, N-hsa04620-84, N-hsa04620-85, N-hsa04620-27 65, N-hsa04620-30 8, N-hsa04620-15 9, N-hsa04620-3 5, N-hsa04620-6 80, N-hsa04620-25 41 43, N-hsa04620-49 55, N-hsa04620-50 58, N-hsa04620-53 54, N-hsa04620-87, N-hsa04620-31 60 62	26	N-hsa04620-7, N-hsa04620-8, N-hsa04620-10, N-hsa04620-11, N-hsa04620-17, N-hsa04620-26, N-hsa04620-31, N-hsa04620-32, N-hsa04620-33, N-hsa04620-36, N-hsa04620-42, N-hsa04620-45, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-61, N-hsa04620-63, N-hsa04620-82, N-hsa04620-83, N-hsa04620-84, N-hsa04620-85, N-hsa04620-27 65, N-hsa04620-15 9, N-hsa04620-6 80, N-hsa04620-49 55, N-hsa04620-53 54
P-hsa04620-12	Toll-like receptor signaling pathway: NFKB1	UP	7.7529365657423	3.46229398044637e-13	1.0359271941495e-12	23	23	23	1	N-hsa04620-7, N-hsa04620-8, N-hsa04620-11, N-hsa04620-15, N-hsa04620-31, N-hsa04620-36, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-59, N-hsa04620-61, N-hsa04620-63, N-hsa04620-27 65, N-hsa04620-30 8, N-hsa04620-15 9, N-hsa04620-24 28 64, N-hsa04620-6 80, N-hsa04620-25 41 43, N-hsa04620-49 55, N-hsa04620-50 58, N-hsa04620-53 54, N-hsa04620-12, N-hsa04620-31 60 62	16	N-hsa04620-7, N-hsa04620-8, N-hsa04620-11, N-hsa04620-31, N-hsa04620-36, N-hsa04620-51, N-hsa04620-52, N-hsa04620-57, N-hsa04620-61, N-hsa04620-63, N-hsa04620-27 65, N-hsa04620-15 9, N-hsa04620-24 28 64, N-hsa04620-6 80, N-hsa04620-49 55, N-hsa04620-53 54
P-hsa04620-23	Toll-like receptor signaling pathway: CD40	UP	1.29356789385291	0.197192734356966	0.242604247835445	9	9	9	1	N-hsa04620-14, N-hsa04620-47, N-hsa04620-52, N-hsa04620-59, N-hsa04620-61, N-hsa04620-63, N-hsa04620-35 37, N-hsa04620-50 58, N-hsa04620-23	7	N-hsa04620-14, N-hsa04620-47, N-hsa04620-52, N-hsa04620-61, N-hsa04620-63, N-hsa04620-35 37, N-hsa04620-23
P-hsa04620-48	Toll-like receptor signaling pathway: CD80	UP	12.1212464895502	3.75340955379198e-26	2.85076774207035e-25	9	9	9	1	N-hsa04620-14, N-hsa04620-47, N-hsa04620-52, N-hsa04620-59, N-hsa04620-61, N-hsa04620-63, N-hsa04620-35 37, N-hsa04620-50 58, N-hsa04620-48	7	N-hsa04620-14, N-hsa04620-47, N-hsa04620-52, N-hsa04620-61, N-hsa04620-63, N-hsa04620-35 37, N-hsa04620-48
P-hsa04620-22	Toll-like receptor signaling pathway: CD86	UP	6.55617599611649	3.98429715643547e-10	1.00464267009045e-09	9	9	9	1	N-hsa04620-14, N-hsa04620-47, N-hsa04620-52, N-hsa04620-59, N-hsa04620-61, N-hsa04620-63, N-hsa04620-35 37, N-hsa04620-50 58, N-hsa04620-22	7	N-hsa04620-14, N-hsa04620-47, N-hsa04620-52, N-hsa04620-61, N-hsa04620-63, N-hsa04620-35 37, N-hsa04620-22
P-hsa04620-66	Toll-like receptor signaling pathway: CASP8	UP	8.99961677870305	1.17459391831227e-16	4.53402919908193e-16	9	9	9	1	N-hsa04620-8, N-hsa04620-31, N-hsa04620-38, N-hsa04620-63, N-hsa04620-49 55, N-hsa04620-50 58, N-hsa04620-53 54, N-hsa04620-66, N-hsa04620-31 60 62	7	N-hsa04620-8, N-hsa04620-31, N-hsa04620-38, N-hsa04620-63, N-hsa04620-49 55, N-hsa04620-53 54, N-hsa04620-66
P-hsa04621-6	NOD-like receptor signaling pathway: NFKB1	UP	2.40108118869488	0.0171917295724919	0.0242361038312832	4	4	4	1	N-hsa04621-5, N-hsa04621-8, N-hsa04621-9, N-hsa04621-6	1	N-hsa04621-6
P-hsa04621-4 7 8	NOD-like receptor signaling pathway: IKBKG CHUK IKBKB	UP	3.57008722720375	0.000439540830419446	0.000730361911308132	11	11	11	1	N-hsa04621-2, N-hsa04621-9, N-hsa04621-19, N-hsa04621-38, N-hsa04621-39, N-hsa04621-45, N-hsa04621-49, N-hsa04621-59, N-hsa04621-1 27, N-hsa04621-3 18, N-hsa04621-4 7 8	6	N-hsa04621-2, N-hsa04621-38, N-hsa04621-45, N-hsa04621-59, N-hsa04621-1 27, N-hsa04621-4 7 8
P-hsa04621-43	NOD-like receptor signaling pathway: MAPK1	UP	0.622917269050094	0.533994306332945	0.608980740839274	10	10	10	1	N-hsa04621-2, N-hsa04621-19, N-hsa04621-38, N-hsa04621-39, N-hsa04621-45, N-hsa04621-49, N-hsa04621-10 11 9, N-hsa04621-1 27, N-hsa04621-3 18, N-hsa04621-43	5	N-hsa04621-2, N-hsa04621-38, N-hsa04621-45, N-hsa04621-1 27, N-hsa04621-43
P-hsa04621-42	NOD-like receptor signaling pathway: MAPK8	UP	2.08431507888615	0.0383041529125013	0.0520714426549656	10	10	10	1	N-hsa04621-2, N-hsa04621-19, N-hsa04621-38, N-hsa04621-39, N-hsa04621-45, N-hsa04621-49, N-hsa04621-10 11 9, N-hsa04621-1 27, N-hsa04621-3 18, N-hsa04621-42	5	N-hsa04621-2, N-hsa04621-38, N-hsa04621-45, N-hsa04621-1 27, N-hsa04621-42
P-hsa04621-44	NOD-like receptor signaling pathway: MAPK14	UP	2.12116711863712	0.0350447160240247	0.0479882388766937	10	10	10	1	N-hsa04621-2, N-hsa04621-19, N-hsa04621-38, N-hsa04621-39, N-hsa04621-45, N-hsa04621-49, N-hsa04621-10 11 9, N-hsa04621-1 27, N-hsa04621-3 18, N-hsa04621-44	5	N-hsa04621-2, N-hsa04621-38, N-hsa04621-45, N-hsa04621-1 27, N-hsa04621-44
P-hsa04621-28	NOD-like receptor signaling pathway: CASP8	UP	1.98689671923622	0.0481942585459781	0.0645803064516106	9	9	9	1	N-hsa04621-2, N-hsa04621-19, N-hsa04621-38, N-hsa04621-39, N-hsa04621-45, N-hsa04621-49, N-hsa04621-1 27, N-hsa04621-3 18, N-hsa04621-28	5	N-hsa04621-2, N-hsa04621-38, N-hsa04621-45, N-hsa04621-1 27, N-hsa04621-28
P-hsa04621-33 35	NOD-like receptor signaling pathway: NLRC4 PYCARD	UP	5.2690132812154	3.3060199586794e-07	7.02388838333245e-07	2	2	2	1	N-hsa04621-55, N-hsa04621-33 35	1	N-hsa04621-55
P-hsa04621-34 35	NOD-like receptor signaling pathway: CASP1 PYCARD	UP	7.71069043116938	4.49076313733844e-13	1.33513021325625e-12	2	2	2	1	N-hsa04621-55, N-hsa04621-34 35	2	N-hsa04621-55, N-hsa04621-34 35
P-hsa04621-21 30	NOD-like receptor signaling pathway: NLRP3 PYCARD	DOWN	-7.89037477472845	1.47781643136674e-13	4.51528277727035e-13	4	4	4	1	N-hsa04621-56, N-hsa04621-36 37, N-hsa04621-57 58, N-hsa04621-21 30	2	N-hsa04621-56, N-hsa04621-21 30
P-hsa04621-30 32	NOD-like receptor signaling pathway: PYCARD CASP1	DOWN	-4.91779711736832	1.72912975019411e-06	3.49176255259866e-06	3	3	3	1	N-hsa04621-56, N-hsa04621-57 58, N-hsa04621-30 32	2	N-hsa04621-56, N-hsa04621-30 32
P-hsa04621-23	NOD-like receptor signaling pathway: CASP1	DOWN	-1.53913626085464	0.125230876817447	0.158417481395503	2	2	2	1	N-hsa04621-20 22, N-hsa04621-23	2	N-hsa04621-20 22, N-hsa04621-23
